obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('150',)",3658609722.1,2,31.3143997192,3746541015.83,3746541015.93,3658609722.1,0.0,internal_timestamp,2499.5,99785,1449620922,1.73259997368,3.13143997192,34.6353840666,1039.20282938,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('151',)",3658609733.1,2,31.3138008118,3746541015.83,3746541015.93,3658609733.1,0.0,internal_timestamp,2496.56005859,101046,1449620933,1.73350000381,3.13138008118,34.6350871363,1039.18932229,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('152',)",3658609744.1,2,31.3125991821,3746541015.83,3746541015.93,3658609744.1,0.0,internal_timestamp,2493.62988281,103174,1449620944,1.73329997063,3.13125991821,34.6352184691,1039.17634783,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('153',)",3658609755.11,2,31.3120002747,3746541015.83,3746541015.93,3658609755.11,0.0,internal_timestamp,2490.69995117,108347,1449620955,1.73440003395,3.13120002747,34.6347035882,1039.16268534,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('154',)",3658609766.1,2,31.3115997314,3746541015.83,3746541015.93,3658609766.1,0.0,internal_timestamp,2487.7800293,103394,1449620966,1.73539996147,3.13115997314,34.6345357238,1039.14935263,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('155',)",3658609777.1,2,31.3115997314,3746541015.83,3746541015.93,3658609777.1,0.0,internal_timestamp,2484.87988281,104981,1449620977,1.73699998856,3.13115997314,34.6342111176,1039.13590085,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('156',)",3658609788.1,2,31.3106002808,3746541015.83,3746541015.93,3658609788.1,0.0,internal_timestamp,2481.9699707,96107,1449620988,1.73699998856,3.13106002808,34.6343693986,1039.12300704,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('157',)",3658609799.11,2,31.3094997406,3746541015.83,3746541015.93,3658609799.11,0.0,internal_timestamp,2479.06005859,105097,1449620999,1.73720002174,3.13094997406,34.6341896105,1039.10981973,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('158',)",3658609810.12,2,31.3085002899,3746541015.83,3746541015.93,3658609810.12,0.0,internal_timestamp,2476.14990234,124604,1449621010,1.73730003834,3.13085002899,34.6342417283,1039.0968261,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('159',)",3658609821.1,2,31.3080005646,3746541015.83,3746541015.93,3658609821.1,0.0,internal_timestamp,2473.27001953,99807,1449621021,1.73790001869,3.13080005646,34.6343613461,1039.08395003,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('160',)",3658609832.1,2,31.3075008392,3746541015.83,3746541015.93,3658609832.1,0.0,internal_timestamp,2470.36010742,100828,1449621032,1.73899996281,3.13075008392,34.6339612797,1039.07046206,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('161',)",3658609843.11,2,31.3062992096,3746541015.83,3746541015.93,3658609843.11,0.0,internal_timestamp,2467.41992188,113774,1449621043,1.73899996281,3.13062992096,34.6338863194,1039.05724626,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('162',)",3658609854.12,2,31.3064994812,3746541015.83,3746541015.93,3658609854.12,0.0,internal_timestamp,2464.47998047,120007,1449621054,1.74109995365,3.13064994812,34.633295265,1039.04333319,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('163',)",3658609865.12,2,31.3062000275,3746541015.83,3746541015.93,3658609865.12,0.0,internal_timestamp,2461.55004883,121609,1449621065,1.74220001698,3.13062000275,34.6331523791,1039.02995492,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('164',)",3658609876.11,2,31.3055000305,3746541015.83,3746541015.93,3658609876.11,0.0,internal_timestamp,2458.64990234,107821,1449621076,1.74249994755,3.13055000305,34.6333569449,1039.01709306,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('165',)",3658609887.14,2,31.3045005798,3746541015.83,3746541015.93,3658609887.14,0.0,internal_timestamp,2455.72998047,140494,1449621087,1.74279999733,3.13045005798,34.6332020144,1039.00386041,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('166',)",3658609898.11,2,31.3034992218,3746541015.83,3746541015.93,3658609898.11,0.0,internal_timestamp,2452.88989258,109059,1449621098,1.74329996109,3.13034992218,34.6327931242,1038.99075759,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('167',)",3658609909.11,2,31.302400589,3746541015.83,3746541015.93,3658609909.11,0.0,internal_timestamp,2450.0,110522,1449621109,1.74329996109,3.1302400589,34.6328228264,1038.97784425,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('168',)",3658609920.12,2,31.3013000488,3746541015.83,3746541015.94,3658609920.12,0.0,internal_timestamp,2447.13989258,122443,1449621120,1.74300003052,3.13013000488,34.6331568001,1038.96534353,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('169',)",3658609931.12,2,31.2999992371,3746541015.83,3746541015.94,3658609931.12,0.0,internal_timestamp,2444.2199707,119965,1449621131,1.74310004711,3.12999992371,34.6328453317,1038.95201303,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('170',)",3658609942.12,2,31.2989997864,3746541015.83,3746541015.94,3658609942.12,0.0,internal_timestamp,2441.31005859,122973,1449621142,1.7431999445,3.12989997864,34.6329010203,1038.93901409,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('171',)",3658609953.12,2,31.2980003357,3746541015.83,3746541015.94,3658609953.12,0.0,internal_timestamp,2438.37988281,118555,1449621153,1.74349999428,3.12980003357,34.6327527689,1038.92573606,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('172',)",3658609964.14,2,31.2978000641,3746541015.83,3746541015.94,3658609964.14,0.0,internal_timestamp,2435.48999023,140780,1449621164,1.7446000576,3.12978000641,34.6327156022,1038.91261338,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('173',)",3658609975.12,2,31.2968006134,3746541015.83,3746541015.94,3658609975.12,0.0,internal_timestamp,2432.62011719,117707,1449621175,1.74530005455,3.12968006134,34.632111474,1038.89919124,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('174',)",3658609986.13,2,31.2978000641,3746541015.83,3746541015.94,3658609986.13,0.0,internal_timestamp,2429.73999023,131118,1449621186,1.74779999256,3.12978000641,34.6320528472,1038.88589963,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('175',)",3658609997.13,2,31.2971992493,3746541015.83,3746541015.94,3658609997.13,0.0,internal_timestamp,2426.87011719,132615,1449621197,1.74849998951,3.12971992493,34.6319407496,1038.87286157,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('176',)",3658610008.15,2,31.2961006165,3746541015.83,3746541015.94,3658610008.15,0.0,internal_timestamp,2423.94995117,147027,1449621208,1.74849998951,3.12961006165,34.6319876271,1038.85981925,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('177',)",3658610019.13,2,31.2950992584,3746541015.83,3746541015.94,3658610019.13,0.0,internal_timestamp,2421.02001953,134887,1449621219,1.74899995327,3.12950992584,34.6316249461,1038.84634219,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('178',)",3658610030.13,2,31.2940998077,3746541015.83,3746541015.94,3658610030.13,0.0,internal_timestamp,2418.12011719,132963,1449621230,1.74909996986,3.12940998077,34.631678056,1038.83338005,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('179',)",3658610041.13,2,31.2929000854,3746541015.83,3746541015.94,3658610041.13,0.0,internal_timestamp,2415.18994141,133809,1449621241,1.74899995327,3.12929000854,34.6317129326,1038.82029494,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('180',)",3658610052.14,2,31.2910995483,3746541015.83,3746541015.94,3658610052.14,0.0,internal_timestamp,2412.35009766,135215,1449621252,1.74829995632,3.12910995483,34.6316053609,1038.80758523,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
